SourceCSV,RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
all_logs.csv,23,23,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (NetworkProjection), 8f41e452-9780-ff52-fa7f-3f473959bbee"",""Binary"":""""}}"
all_logs.csv,24,24,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (OMD-API), d8762de4-0e0c-3d1f-83f9-324bc2106432"",""Binary"":""""}}"
all_logs.csv,25,25,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (PeerDist-Common), 4d6bd88a-7817-3bec-4a2f-f8205a547e77"",""Binary"":""""}}"
all_logs.csv,26,26,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (Personalization), e424241c-3885-725a-612f-a597a877aabe"",""Binary"":""""}}"
all_logs.csv,27,27,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (Printing-Spooler-Pmc-Licensing), 65904b29-a3f7-213d-2a08-c712954e716c"",""Binary"":""""}}"
all_logs.csv,28,28,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 - Product PPD License (Security-SPP-Component-SKU-Professional), d4eea32c-0105-ad15-8749-c7ff24f68005"",""Binary"":""""}}"
all_logs.csv,29,29,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (SnippingToolLicensing), 9503a4e9-5367-9f58-682a-c903313a1221"",""Binary"":""""}}"
all_logs.csv,30,30,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (StickyNotesLicensing), 60bd071d-89a5-36a5-9ab8-5e94b8ceb81d"",""Binary"":""""}}"
all_logs.csv,31,31,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPC-MathInputLicensing), bf82650e-f5b5-7940-7b18-7d061958ea98"",""Binary"":""""}}"
all_logs.csv,32,32,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPCAccessories), 69ac1b04-f36a-2bd1-b7ec-1ae9ee709361"",""Binary"":""""}}"
all_logs.csv,33,33,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPCCoreInkRecognitionLicensing), 8d61ad59-f947-03ff-1472-fb4bda47aae4"",""Binary"":""""}}"
all_logs.csv,34,34,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPCInputPanel), 3f2a5d05-fdc9-722d-1bae-26480a09b361"",""Binary"":""""}}"
all_logs.csv,35,35,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPCInputPersonalization), e04832c7-38ba-a7cf-b6a8-dc0589faf247"",""Binary"":""""}}"
all_logs.csv,36,36,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TerminalServices-DeviceRedirection-Licenses), c4ddee78-55b7-8e06-319f-e099efa3c9f5"",""Binary"":""""}}"
all_logs.csv,37,37,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (VirtualPC-licensing), 31745652-42b3-9db0-f12a-3cfcbebb5ee7"",""Binary"":""""}}"
all_logs.csv,38,38,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (VirtualXP-licensing), 6b9b822b-3a52-cdf6-1a20-2c3ca2b44ad2"",""Binary"":""""}}"
all_logs.csv,39,39,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Public), d0beddea-5911-48e1-a226-486ba31c8d78"",""Binary"":""""}}"
all_logs.csv,40,40,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Private), 3e484b48-a5aa-485f-804a-d17be6965a33"",""Binary"":""""}}"
all_logs.csv,41,41,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 UL-OOB License (Public), 7a1fff6a-caa0-43d8-97ec-846205c37912"",""Binary"":""""}}"
all_logs.csv,42,42,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 UL-OOB License (Private), 14ebbee6-7017-47c5-beb8-427ad9264835"",""Binary"":""""}}"
all_logs.csv,43,43,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 UL-PHN License (Public), 00f52d78-f0e8-4064-9423-b6bbb6dd8721"",""Binary"":""""}}"
all_logs.csv,44,44,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 UL-PHN License (Private), 4a60c0d1-c37f-4558-b07d-780fcf57b471"",""Binary"":""""}}"
all_logs.csv,45,45,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Public), ec929c6b-a635-4d89-8ac6-6240c29809d2"",""Binary"":""""}}"
all_logs.csv,46,46,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Private), 566f32d9-f4ad-4e42-bd6e-2cb0790e1b24"",""Binary"":""""}}"
all_logs.csv,47,47,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 UL-OOB License (Public), c4b1fe60-9bf5-4210-852f-4fd6f27ce90b"",""Binary"":""""}}"
all_logs.csv,48,48,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 UL-OOB License (Private), 2add1962-f370-4b57-b2ca-8886f5a5a629"",""Binary"":""""}}"
all_logs.csv,49,49,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 UL-PHN License (Public), b1394261-e2e4-4643-b639-cc5ddb44eefb"",""Binary"":""""}}"
all_logs.csv,50,50,2024-05-27 02:37:11.0000000,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\Win7_Files\Logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) 7 UL-PHN License (Private), 702ff831-4cb3-49eb-aecf-958048f9a887"",""Binary"":""""}}"
