RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
11,11,2010-11-21 03:58:31.124372100+00:00,7036,Info,Service Control Manager,System,524,220,37L4247F27-25,0,,Service started or stopped,,,Name: Microsoft Software Shadow Copy Provider | Microsoft Software Shadow Copy Provider,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Microsoft Software Shadow Copy Provider""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""73-00-77-00-70-00-72-00-76-00-2F-00-31-00-00-00""}}"
13,13,2010-11-21 03:58:31.139972200+00:00,51047,Info,Microsoft-Windows-DHCPv6-Client,System,812,332,37L4247F27-25,0,S-1-5-19,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,0x2000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""DwordVal"",""#text"":""1""}}}"
14,14,2010-11-21 03:58:31.139972200+00:00,50037,Info,Microsoft-Windows-Dhcp-Client,System,812,380,37L4247F27-25,0,S-1-5-19,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,0x2000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""DwordVal"",""#text"":""1""}}}"
15,15,2010-11-21 03:58:31.139972200+00:00,7036,Info,Service Control Manager,System,524,220,37L4247F27-25,0,,Service started or stopped,,,Name: DHCP Client | DHCP Client,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""DHCP Client""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""44-00-68-00-63-00-70-00-2F-00-31-00-00-00""}}"
16,16,2010-11-21 03:58:31.202372300+00:00,7036,Info,Service Control Manager,System,524,220,37L4247F27-25,0,,Service started or stopped,,,Name: Windows Font Cache Service | Windows Font Cache Service,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Font Cache Service""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""46-00-6F-00-6E-00-74-00-43-00-61-00-63-00-68-00-65-00-2F-00-31-00-00-00""}}"
17,17,2010-11-21 03:58:31.202372300+00:00,7036,Info,Service Control Manager,System,524,848,37L4247F27-25,0,,Service started or stopped,,,Name: Windows Management Instrumentation | Windows Management Instrumentation,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Management Instrumentation""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""57-00-69-00-6E-00-6D-00-67-00-6D-00-74-00-2F-00-31-00-00-00""}}"
18,18,2010-11-21 03:58:31.202372300+00:00,7036,Info,Service Control Manager,System,524,220,37L4247F27-25,0,,Service started or stopped,,,Name: IPsec Policy Agent | IPsec Policy Agent,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""IPsec Policy Agent""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""50-00-6F-00-6C-00-69-00-63-00-79-00-41-00-67-00-65-00-6E-00-74-00-2F-00-31-00-00-00""}}"
19,19,2010-11-21 03:58:31.202372300+00:00,7036,Info,Service Control Manager,System,524,2668,37L4247F27-25,0,,Service started or stopped,,,Name: Volume Shadow Copy | Volume Shadow Copy,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Volume Shadow Copy""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""56-00-53-00-53-00-2F-00-31-00-00-00""}}"
20,20,2010-11-21 03:58:31.420772700+00:00,7036,Info,Service Control Manager,System,524,2668,37L4247F27-25,0,,Service started or stopped,,,Name: Windows Defender | Windows Defender,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Defender""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""57-00-69-00-6E-00-44-00-65-00-66-00-65-00-6E-00-64-00-2F-00-31-00-00-00""}}"
1,1,2010-11-21 03:58:31.420772700+00:00,101,LogAlways,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/WHC,2272,752,37L4247F27-25,0,S-1-5-18,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Defender_4WHC.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""hc_stateid"",""#text"":""2""}}}"
21,21,2010-11-21 03:58:31.436372700+00:00,7036,Info,Service Control Manager,System,524,220,37L4247F27-25,0,,Service started or stopped,,,Name: Software Protection | Software Protection,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Software Protection""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""73-00-70-00-70-00-73-00-76-00-63-00-2F-00-31-00-00-00""}}"
22,22,2010-11-21 03:58:31.607973+00:00,7036,Info,Service Control Manager,System,524,220,37L4247F27-25,0,,Service started or stopped,,,Name: Cryptographic Services | Cryptographic Services,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Cryptographic Services""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""43-00-72-00-79-00-70-00-74-00-53-00-76-00-63-00-2F-00-31-00-00-00""}}"
24,24,2010-11-21 03:58:31.607973+00:00,7036,Info,Service Control Manager,System,524,2668,37L4247F27-25,0,,Service started or stopped,,,Name: Plug and Play | Plug and Play,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Plug and Play""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""50-00-6C-00-75-00-67-00-50-00-6C-00-61-00-79-00-2F-00-31-00-00-00""}}"
23,23,2010-11-21 03:58:31.607973+00:00,20010,Info,Microsoft-Windows-UserPnp,System,656,2328,37L4247F27-25,0,S-1-5-18,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,Classic,0,"{""UserData"":{""INFO_PNP_STATE"":{""InstallSubsystemState"":""False"",""CachingSubsystemState"":""False""}}}"
25,25,2010-11-21 03:58:31.623573+00:00,7036,Info,Service Control Manager,System,524,2668,37L4247F27-25,0,,Service started or stopped,,,Name: SSDP Discovery | SSDP Discovery,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""SSDP Discovery""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""53-00-53-00-44-00-50-00-53-00-52-00-56-00-2F-00-31-00-00-00""}}"
26,26,2010-11-21 03:58:31.670373100+00:00,7036,Info,Service Control Manager,System,524,2668,37L4247F27-25,0,,Service started or stopped,,,Name: Windows Modules Installer | Windows Modules Installer,Status: stopped,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""54-00-72-00-75-00-73-00-74-00-65-00-64-00-49-00-6E-00-73-00-74-00-61-00-6C-00-6C-00-65-00-72-00-2F-00-31-00-00-00""}}"
27,27,2010-11-21 03:58:32.153973900+00:00,109,Info,Microsoft-Windows-Kernel-Power,System,400,404,37L4247F27-25,0,,,,,,,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,0x8000000000000004,0,"{""EventData"":{""Data"":[{""@Name"":""ShutdownActionType"",""#text"":""5""},{""@Name"":""ShutdownEventCode"",""#text"":""0""},{""@Name"":""ShutdownReason"",""#text"":""0""}]}}"
28,28,2010-11-21 03:58:35.008779+00:00,13,Info,Microsoft-Windows-Kernel-General,System,4,28,37L4247F27-25,0,,OS was shutdown,,,StopTime: 2010-11-21 03:58:35.0087790,BootMode: ,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""StopTime"",""#text"":""2010-11-21 03:58:35.0087790""}}}"
105,105,2024-05-26 11:41:42.453000+00:00,4616,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,48,win7,1,,The system time was changed,WORKGROUP\WIN-QJNMT3LEKTG$ (S-1-5-18),,PreviousTime: 2024-05-27 02:41:42.5468750,NewTime: 2024-05-26 11:41:42.4530000,LogonId: 0x3E7,,,,C:\Windows\System32\oobe\msoobe.exe,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-QJNMT3LEKTG$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PreviousTime"",""#text"":""2024-05-27 02:41:42.5468750""},{""@Name"":""NewTime"",""#text"":""2024-05-26 11:41:42.4530000""},{""@Name"":""ProcessId"",""#text"":""0x32C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\oobe\\msoobe.exe""}]}}"
327,327,2024-05-26 11:41:42.453000+00:00,1,Info,Microsoft-Windows-Kernel-General,System,812,988,win7,2,S-1-5-18,The system time was changed,,,OldTime: 2024-05-27 02:41:42.5468750,NewTime: 2024-05-26 11:41:42.4530000,Reason: ,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\System.evtx,Time,0,"{""EventData"":{""Data"":[{""@Name"":""NewTime"",""#text"":""2024-05-26 11:41:42.4530000""},{""@Name"":""OldTime"",""#text"":""2024-05-27 02:41:42.5468750""}]}}"
106,106,2024-05-26 11:41:42.546750+00:00,4728,LogAlways,Microsoft-Windows-Security-Auditing,Security,468,112,win7,1,,A member was added to a security-enabled global group,WORKGROUP\WIN-QJNMT3LEKTG$ (S-1-5-18),,Target: win7\None (S-1-5-21-2630035287-469658536-4158816484-513),Member: -,MemberSid: S-1-5-21-2630035287-469658536-4158816484-1000,SubjectLogonId: 0x3E7,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-2630035287-469658536-4158816484-1000""},{""@Name"":""TargetUserName"",""#text"":""None""},{""@Name"":""TargetDomainName"",""#text"":""win7""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2630035287-469658536-4158816484-513""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-QJNMT3LEKTG$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
108,108,2024-05-26 11:41:42.546750+00:00,4732,LogAlways,Microsoft-Windows-Security-Auditing,Security,468,112,win7,1,,A member was added to a security-enabled local group,WORKGROUP\WIN-QJNMT3LEKTG$ (S-1-5-18),,Target: Builtin\Users (S-1-5-32-545),SubjectLogonId: 0x3E7,MemberName: -,MemberSid: S-1-5-21-2630035287-469658536-4158816484-1000,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-2630035287-469658536-4158816484-1000""},{""@Name"":""TargetUserName"",""#text"":""Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-545""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-QJNMT3LEKTG$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
107,107,2024-05-26 11:41:42.546750+00:00,4720,LogAlways,Microsoft-Windows-Security-Auditing,Security,468,112,win7,1,,A new account was created,WORKGROUP\WIN-QJNMT3LEKTG$ (S-1-5-18),,Target: win7\student (S-1-5-21-2630035287-469658536-4158816484-1000),,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""student""},{""@Name"":""TargetDomainName"",""#text"":""win7""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2630035287-469658536-4158816484-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-QJNMT3LEKTG$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""student""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""%%1794""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x0""},{""@Name"":""NewUacValue"",""#text"":""0x15""},{""@Name"":""UserAccountControl"",""#text"":"", %%2080, %%2082, %%2084""},{""@Name"":""UserParameters"",""#text"":""%%1793""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
109,109,2024-05-26 11:41:42.562375+00:00,4722,LogAlways,Microsoft-Windows-Security-Auditing,Security,468,112,win7,1,,A user account was enabled,WORKGROUP\WIN-QJNMT3LEKTG$ (S-1-5-18),,Target: win7\student (S-1-5-21-2630035287-469658536-4158816484-1000),SubjectLogonId: 0x3E7,,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""student""},{""@Name"":""TargetDomainName"",""#text"":""win7""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2630035287-469658536-4158816484-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-QJNMT3LEKTG$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""}]}}"
110,110,2024-05-26 11:41:42.562375+00:00,4738,LogAlways,Microsoft-Windows-Security-Auditing,Security,468,112,win7,1,,A user account was changed,WORKGROUP\WIN-QJNMT3LEKTG$,,Target: win7\student,"Changed Attribute SamAccountName: student DisplayName: %%1793 UserPrincipalName: - HomeDirectory: %%1793 HomePath: %%1793 ScriptPath: %%1793 ProfilePath: %%1793 UserWorkstations: %%1793 PasswordLastSet: %%1794 AccountExpires: %%1794 PrimaryGroupId: 513 AllowedToDelegateTo: - OldUacValue: 0x15 NewUacValue: 0x14 UserAccountControl: , %%2048 UserParameters: %%1793 SidHistory: - LogonHours: %%1797",,,,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""Dummy"",""#text"":""-""},{""@Name"":""TargetUserName"",""#text"":""student""},{""@Name"":""TargetDomainName"",""#text"":""win7""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2630035287-469658536-4158816484-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-QJNMT3LEKTG$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""student""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""%%1794""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x15""},{""@Name"":""NewUacValue"",""#text"":""0x14""},{""@Name"":""UserAccountControl"",""#text"":"", %%2048""},{""@Name"":""UserParameters"",""#text"":""%%1793""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
111,111,2024-05-26 11:41:42.624875+00:00,4732,LogAlways,Microsoft-Windows-Security-Auditing,Security,468,112,win7,1,,A member was added to a security-enabled local group,WORKGROUP\WIN-QJNMT3LEKTG$ (S-1-5-18),,Target: Builtin\Administrators (S-1-5-32-544),SubjectLogonId: 0x3E7,MemberName: -,MemberSid: S-1-5-21-2630035287-469658536-4158816484-1000,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-2630035287-469658536-4158816484-1000""},{""@Name"":""TargetUserName"",""#text"":""Administrators""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-544""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-QJNMT3LEKTG$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
112,112,2024-05-26 11:41:42.640500+00:00,4733,LogAlways,Microsoft-Windows-Security-Auditing,Security,468,112,win7,1,,A member was removed from a security-enabled local group,WORKGROUP\WIN-QJNMT3LEKTG$ (S-1-5-18),,Target: Builtin\Users (S-1-5-32-545),SubjectLogonId: 0x3E7,MemberName: -,MemberSid: S-1-5-21-2630035287-469658536-4158816484-1000,PrivilegeList: -,,,False,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-2630035287-469658536-4158816484-1000""},{""@Name"":""TargetUserName"",""#text"":""Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-545""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-QJNMT3LEKTG$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
